borrow_amount,bor_income,free_cash_flow,fico,coverage,leverage,age,is_undergrad,decline_reasons,status,booked
46385.24726,37657.48242,1994.020822,684.9096759,2.411912191,1.296064884,32.34280623,TRUE,['MIN_FCF'],DECLINED,0
63741.36686,32016.58015,1585.652161,663.007836,1.379465559,2.164513548,31.44033032,TRUE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FICO', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
43567.25957,45424.95388,1930.364395,676.0360769,2.129522039,1.829913031,29.35459215,FALSE,['MIN_FCF'],DECLINED,0
89274.53605,28435.79657,728.3709453,716.5837536,1.575385597,1.947261118,27.55272386,TRUE,['MIN_FCF'],DECLINED,0
54821.62513,49578.8403,3056.22659,595.1755131,3.426549142,3.357125855,45.21931422,FALSE,['MIN_FICO'],DECLINED,0
171541.0256,46068.93976,323.6532209,759.8320665,0.590651561,6.554739754,36.37063141,FALSE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
155675.3991,198462.7623,8060.98239,782.9429798,3.388631236,0.652757647,32.10339965,FALSE,[''],APPROVED,0
50541.88816,20392.00531,-178.7971007,685.3902463,1.764415281,2.378734432,27.96398084,TRUE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
59888.09341,121432.6727,4826.867648,731.3300397,1.903461498,2.385569214,35.69474203,FALSE,[''],APPROVED,0
1493.602674,61563.62455,2940.258294,642.2543836,2.869439872,0.313099517,33.23388986,TRUE,['MIN_FICO'],DECLINED,0
15223.77422,54076.36805,891.714642,765.1678156,1.178621425,5.773691118,32.40394672,FALSE,"['MAX_LEVERAGE', 'MIN_FCF']",DECLINED,0
39405.17798,54006.27405,2191.936411,685.2665006,2.259919738,1.31888681,24.03976299,TRUE,[''],APPROVED,0
180079.7033,37618.24116,1491.148537,718.2064017,1.328485306,3.198443311,24.89400842,TRUE,"['MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
12394.42318,-13748.33189,431.0353035,-4.735280721,0.130660227,0.131488804,,TRUE,['FROZEN_BUREAU'],DECLINED,0
41229.50225,25054.3472,1067.052618,783.3430928,1.426090317,4.921650302,32.81520118,FALSE,['MAX_LEVERAGE'],DECLINED,0
36203.91468,88719.04054,3181.689469,752.5029512,3.061572299,1.234288017,32.97284177,TRUE,[''],APPROVED,1
41949.75759,14025.03922,909.5912177,752.0238218,2.036126615,2.992331626,25.1092615,TRUE,['MIN_FCF'],DECLINED,0
-6584.197028,36483.36602,585.3528702,692.3799997,2.750766605,0.414965145,26.12590095,TRUE,['MIN_FCF'],DECLINED,0
16779.15714,59483.09964,4140.718151,760.9317678,5.470634341,0.372644236,29.74944064,FALSE,[''],APPROVED,0
410836.7509,250079.1682,7537.398865,722.683165,2.47326455,1.441505311,31.08136031,FALSE,['CHARGEOFFS_EXCEED_MAX'],DECLINED,0
84358.03864,76537.42733,1400.436501,707.5150283,1.956613454,2.169678874,28.39631338,TRUE,"['MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
118707.9615,169865.5578,4501.628404,781.3163288,1.502201834,4.268026808,52.25035074,FALSE,[''],APPROVED,0
23317.65408,67453.53381,2216.739866,794.959569,1.666036564,1.455909591,29.17261881,FALSE,[''],APPROVED,0
11576.27924,107518.7447,5607.670258,829.867903,4.088741789,1.387784035,34.04091661,FALSE,[''],APPROVED,0
44011.4876,51454.68687,2561.578789,741.2803874,2.865728032,1.506359404,23.30487246,TRUE,[''],APPROVED,0
184382.7942,244210.7577,-228.9339593,-3.74628084,0.503837834,0.160018877,,FALSE,['FROZEN_BUREAU'],DECLINED,0
67347.50675,123336.7679,4831.099581,733.0544392,1.588769118,2.834651158,54.46096389,FALSE,[''],APPROVED,0
149640.5077,605012.9751,29335.2358,745.9794275,7.351416842,1.306376444,33.53124601,TRUE,[''],APPROVED,0
34076.68483,81962.96914,2131.851057,670.5966704,1.91906966,2.873989645,60.34740322,FALSE,[''],APPROVED,0
106981.0863,80636.55216,3555.486022,711.8657119,1.83591853,0.217180545,24.27061626,TRUE,[''],APPROVED,0
12125.71616,63782.56027,74.64352379,718.2470259,1.186873862,3.359263128,28.4323473,FALSE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
33819.82335,76251.80247,2395.383041,824.9733093,2.085380816,3.764306123,31.12470525,FALSE,[''],APPROVED,0
39888.53408,40677.78085,2410.545105,768.6012158,2.523391486,1.590826865,29.36678271,FALSE,[''],APPROVED,0
21028.99009,156799.45,5947.440268,657.6111067,2.190374916,2.378408321,31.67278892,FALSE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FICO']",DECLINED,0
55081.96972,49418.00753,1525.084046,783.9644133,1.278153523,5.583588006,32.06465949,TRUE,"['MAX_LEVERAGE', 'MIN_FCF']",DECLINED,0
22604.87944,76587.40767,3010.965215,763.4565749,2.797189536,0.530668743,31.47732011,FALSE,[''],APPROVED,0
101151.5319,110586.3581,3703.867624,619.6139775,1.383687811,0.302857333,49.95967463,FALSE,"['CHARGEOFFS_EXCEED_MAX', 'DELINQUENCIES_EXCEED_MAX', 'MIN_FICO', 'MIN_CB_RATIO']",DECLINED,0
70532.44386,29613.87321,1085.012954,817.6940832,1.197550808,3.43145275,34.03079041,TRUE,[''],APPROVED,0
18349.39655,51469.83847,3640.077478,803.5413214,4.403224638,0.433761515,32.14320832,TRUE,[''],APPROVED,1
63451.13154,60687.47436,1706.813687,742.0295332,1.715090715,1.584420845,24.03194137,FALSE,['MIN_CREDIT_HISTORY'],DECLINED,0
54181.90048,21344.344,-651.2715197,732.2778674,0.315770593,54081.03037,24.96203825,FALSE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
109444.4328,128816.7618,771.6987625,2.085345478,0.184270934,0.103019992,,FALSE,['FROZEN_BUREAU'],DECLINED,0
42370.82343,44695.03369,2940.654277,762.8455156,1.860093106,0.443036474,29.12157098,TRUE,[''],APPROVED,0
10737.58045,45709.62121,1981.444124,773.0879559,3.10822389,-0.094789627,28.25966149,TRUE,[''],APPROVED,0
6818.157735,46432.82189,3869.31702,733.742236,4.654143855,1.666668157,33.43966359,FALSE,['CHARGEOFFS_EXCEED_MAX'],DECLINED,0
62932.71036,42735.47141,992.0976738,677.2334465,1.653231394,2.044776618,25.90678591,TRUE,"['MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
79663.22628,40281.74296,1482.930603,737.5473078,1.560265734,1.304983381,22.53649127,FALSE,['MIN_FCF'],DECLINED,0
118097.6775,52203.26173,1391.553685,732.7889353,0.802512925,2.278511943,27.0935598,TRUE,"['MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
188521.6075,83317.45018,494.661543,789.7432744,0.85060994,2.325573504,29.11883698,FALSE,['MIN_FCF'],DECLINED,0
25943.25673,-17031.43178,-1937.276233,654.574646,0.248774014,209842.9978,23.33011491,FALSE,"['MIN_FICO', 'MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
88787.89882,52302.21013,1822.162157,717.9269723,1.289308243,2.802233072,24.73677043,TRUE,['MIN_FCF'],DECLINED,0
27975.73747,93067.28687,5042.577292,785.7114602,1.786630259,2.193872819,34.99105033,FALSE,[''],APPROVED,0
118290.555,138215.7645,4483.410817,778.1235732,2.555495542,3.105592033,37.45752051,FALSE,[''],APPROVED,0
22936.59974,35447.22736,2143.729831,543.7397119,2.399711774,0.602084606,25.78660471,TRUE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FICO']",DECLINED,0
26788.37427,58268.01657,2285.84779,716.1801774,2.888554504,2.329069645,34.00822438,TRUE,['CHARGEOFFS_EXCEED_MAX'],DECLINED,0
32827.90406,90521.45568,4398.031781,779.0856696,14.17446459,0.490793494,25.69226118,TRUE,[''],APPROVED,1
112832.7897,64653.37881,963.5692117,654.9393628,0.665445559,2.81128298,22.21177243,TRUE,"['MIN_FICO', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
46053.11402,143678.7089,4946.873088,764.5410679,2.948806093,0.360262023,34.00724167,TRUE,[''],APPROVED,0
33746.12814,111523.6399,4727.390234,765.5818977,3.264501415,0.490970742,39.72662342,TRUE,[''],APPROVED,0
49332.97925,63768.94762,2474.320625,696.7185855,3.065720682,1.716887477,54.2714419,FALSE,[''],APPROVED,0
27512.36269,9235.639169,-619.7500475,805.9432446,1.397415133,1.764448103,24.85118689,TRUE,"['MIN_FCF', 'MIN_COVERAGE']",DECLINED,0
42031.40044,43899.31596,1835.35915,739.0975473,2.718850659,1.224055056,31.98993185,FALSE,[''],APPROVED,0
75476.6398,40441.60343,2229.590656,716.2460273,1.214085055,1.820033612,28.04315968,TRUE,[''],APPROVED,0
112067.4109,39110.96816,626.8220523,769.0053038,0.791037171,2.299716029,39.26014554,FALSE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
11328.36377,-504.5781886,-1033.56937,682.8537213,0.310405668,22.18394597,36.07008635,TRUE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
49408.06811,62666.27134,626.5277476,792.8529203,1.292650837,0.80650069,28.33474743,FALSE,['MIN_FCF'],DECLINED,0
50726.04087,130210.2243,5540.926628,852.9593287,1.970581014,3.147130456,33.75719627,FALSE,[''],APPROVED,0
131121.4084,68011.6921,732.5412312,788.0159346,1.93978666,0.666819037,26.78435047,FALSE,['MIN_FCF'],DECLINED,0
160474.6792,187592.0973,9016.339778,782.3662942,4.989011383,0.917490767,28.20295013,FALSE,[''],APPROVED,0
40499.77892,73878.37988,3421.39323,760.318975,3.581475877,0.704895469,23.02631675,TRUE,[''],APPROVED,0
40430.42459,68190.42469,655.6073921,683.4026152,1.793910885,2.712818282,25.96157791,FALSE,['MIN_FCF'],DECLINED,0
67888.75587,29677.12209,408.7822567,638.6722172,1.206719573,4.296714421,31.38029153,TRUE,"['DELINQUENCIES_EXCEED_MAX', 'MIN_FICO', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
-5996.764677,12511.81925,251.9778147,702.1309539,1.583177537,1.397581801,28.83869189,TRUE,['MIN_FCF'],DECLINED,0
22630.27504,138283.2267,6601.887426,721.9091116,3.758749467,0.281710297,27.58665186,FALSE,[''],APPROVED,0
25165.91084,71129.91255,4200.725451,746.8552499,4.086998359,0.897643452,31.87534013,FALSE,[''],APPROVED,1
22811.99898,54155.7068,789.5051813,719.0230728,1.157159355,4.625284335,32.3534201,TRUE,"['MAX_LEVERAGE', 'MIN_FCF']",DECLINED,0
82228.97923,62705.34273,1444.127562,667.1680217,1.591425863,1.946335229,22.71834053,TRUE,[''],APPROVED,0
76301.37339,31133.38991,2790.485937,668.8463947,2.15061489,3.132567191,36.90378173,FALSE,[''],APPROVED,0
12093.41648,48882.50149,399.5328074,785.5270739,1.503313926,1.995199618,26.55416912,TRUE,['MIN_FCF'],DECLINED,0
5471.176034,116208.3341,5829.024379,715.1244682,5.691017137,0.148069115,22.76134503,FALSE,['MIN_CREDIT_HISTORY'],DECLINED,0
47416.74077,71535.32657,3225.055918,756.4631983,2.490179155,0.634095671,25.86392139,TRUE,[''],APPROVED,0
34239.89774,134144.3275,5662.125241,797.8529375,3.088803724,3.618713041,29.94723261,FALSE,[''],APPROVED,0
-2946.112772,29466.90245,590.8482103,590.2125273,1.199584169,2.850513892,31.23566952,TRUE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FICO', 'PRIOR_STUDENT_LOAN_DEFAULT', 'MIN_FCF']",DECLINED,0
151038.6695,85590.94944,-33.33946481,768.6732691,1.367430487,10.05421953,35.32987492,FALSE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
78828.5876,61454.40047,3109.132475,754.107432,3.659858078,0.497181443,22.86908732,TRUE,[''],APPROVED,0
39299.82939,59850.6148,4063.635085,762.622959,6.888993349,0.62873457,22.83942388,TRUE,[''],APPROVED,0
90406.06257,123889.9317,5271.860205,798.027421,3.258987949,0.204143403,25.8450799,FALSE,[''],APPROVED,0
20137.80559,39109.12108,2873.645665,800.5972832,1.60875195,0.615800488,29.6858185,TRUE,[''],APPROVED,0
129324.4928,64520.63216,422.3153564,727.483595,0.831985376,2.95549584,28.92982589,FALSE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
34731.86994,59558.30588,-307.5467636,-4.171262173,0.763285924,0.060787459,,FALSE,['FROZEN_BUREAU'],DECLINED,0
63603.31523,141511.9688,5525.767122,835.8364928,2.959005648,0.402477667,34.52780972,FALSE,[''],APPROVED,0
43378.25464,106097.151,5077.837885,823.474606,4.120229485,0.53057035,55.07590685,TRUE,[''],APPROVED,0
388141.7779,328906.9669,13558.67705,762.1870489,2.689336007,1.006731223,28.94313062,TRUE,[''],APPROVED,0
16169.369,96421.2068,4290.277778,809.3097817,2.464614055,2.30757929,34.35952153,TRUE,[''],APPROVED,0
16130.48652,30695.40329,1427.992644,762.1188436,3.836258232,1.414344238,25.85749991,TRUE,[''],APPROVED,1
36928.08291,32967.29433,395.7702066,646.2580276,0.444210431,6.168960513,28.94182395,FALSE,"['MIN_FICO', 'MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
131116.984,194212.7944,7899.803157,753.3797784,3.307014353,0.916001702,29.79902103,TRUE,[''],APPROVED,1
2665.424705,24486.49365,-181.9494043,677.4115709,0.794185031,1.696012222,49.99475243,TRUE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
20768.39463,43795.08423,2951.480123,712.2750263,3.247255883,0.538620735,26.86750824,TRUE,[''],APPROVED,0
117249.326,111482.7507,3862.026543,709.6877856,1.98872084,1.572880213,25.57254229,FALSE,[''],APPROVED,0
41172.12501,82558.34612,480.9000076,5.879287252,-0.397403059,0.115323099,31.27340261,TRUE,['CREDIT_REPORT_ERROR'],DECLINED,0
67675.65956,83199.83931,2423.52749,752.9871651,1.984837867,1.516035271,21.93075158,FALSE,[''],APPROVED,0
43638.96658,126979.9427,5486.11747,677.2466567,1.793844372,1.786275608,34.24023761,FALSE,[''],APPROVED,1
3503.612077,21878.12363,1089.878169,744.9365876,2.457217422,1.219581891,21.604325,TRUE,['MIN_FCF'],DECLINED,0
19413.98369,80795.10117,3401.711236,829.6276103,4.387941887,2.95948044,45.62540112,TRUE,[''],APPROVED,0
30560.86395,34169.00505,1920.075811,756.6671287,2.81258221,0.454250329,29.95382153,FALSE,[''],APPROVED,0
34640.50802,48415.205,3595.940213,732.7110027,2.585812364,0.618656928,31.31783566,FALSE,[''],APPROVED,0
7433.288555,31301.82978,1436.175248,809.7932064,1.645632111,4.036428448,71.7721684,TRUE,[''],APPROVED,0
15973.43393,35500.18096,2051.70027,764.8317023,3.020451972,0.608709333,24.568816,TRUE,[''],APPROVED,0
33179.08855,24261.77215,1172.512378,672.268565,0.564653698,1.717250325,42.8184468,FALSE,"['MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
25342.90065,57300.33968,3318.893526,761.4668209,5.18706855,0.146275058,32.03501736,FALSE,[''],APPROVED,0
58970.47264,77612.18998,1949.076199,777.2857656,1.171173,1.393333169,37.12427337,FALSE,[''],APPROVED,1
38104.57391,65931.24785,2883.703349,699.9717552,2.069631017,3.110165555,36.92427167,TRUE,['CHARGEOFFS_EXCEED_MAX'],DECLINED,0
113223.1292,188104.7371,4264.498317,698.809553,1.030083891,4.116735945,48.14265086,FALSE,['CHARGEOFFS_EXCEED_MAX'],DECLINED,0
17839.43046,85440.09723,4017.111895,776.3603998,3.003318563,2.797493712,28.08374995,TRUE,[''],APPROVED,0
70370.12117,48084.92267,8.664862142,-6.504180856,-0.043773615,0.036043637,43.65344273,FALSE,['FROZEN_BUREAU'],DECLINED,0
84791.71894,97135.5469,4774.915372,819.2646104,3.522599531,0.737296327,29.53925653,FALSE,[''],APPROVED,0
82149.79526,94557.25436,4198.464555,764.2495586,2.56572613,1.514120879,24.26478101,TRUE,[''],APPROVED,0
130907.1493,106727.5354,3500.882128,770.1235862,2.21627984,1.55199534,28.4711908,FALSE,[''],APPROVED,0
218744.9227,370632.9545,15823.17412,755.0574262,5.231388707,0.496520919,30.59656077,TRUE,[''],APPROVED,0
145409.0339,74134.22585,2989.968433,636.3379346,1.78182648,2.196714092,28.62923494,FALSE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FICO', 'MIN_CB_RATIO']",DECLINED,0
115108.067,64924.32838,2169.218745,752.897956,2.173239546,6.395719339,28.26886258,FALSE,['MAX_LEVERAGE'],DECLINED,0
151671.7637,58334.25674,1257.733786,728.8778004,0.985972795,2.679481197,33.91868231,FALSE,"['MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
24824.47684,12522.97604,-1309.71499,766.9214378,1.6240957,3.406596007,29.23383446,TRUE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
35539.83503,108781.3051,-867.8665603,3.895881572,0.717754009,-0.046288426,,TRUE,['FROZEN_BUREAU'],DECLINED,0
91971.83067,60405.79291,454.0025099,600.7674854,0.648238369,2.256398255,34.49221339,TRUE,"['CHARGEOFFS_EXCEED_MAX', 'DELINQUENCIES_EXCEED_MAX', 'MIN_FICO', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
77199.53265,108789.3799,4647.716919,787.3690566,2.238510493,0.916013156,27.99893607,TRUE,[''],APPROVED,0
71460.23386,73996.99835,912.4081702,713.1996415,1.545171397,1.855673223,31.53064686,TRUE,[''],APPROVED,1
44605.66632,49431.90533,761.0288715,-1.384578834,0.051237637,-0.144379059,,FALSE,['FROZEN_BUREAU'],DECLINED,0
1023.268454,-53.94749165,-168.7317769,595.34911,0.597641952,0.609739196,20.9240674,TRUE,"['MIN_FICO', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
39890.87185,71152.4322,2179.352632,681.911927,3.125776959,0.729974248,23.91997924,TRUE,[''],APPROVED,0
63374.27111,24319.10575,1254.143083,693.0018312,1.187663683,2.338428689,27.37214543,TRUE,"['MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
126347.6168,44744.76979,456.5491166,770.7389859,0.315014971,5.205393538,27.34645613,TRUE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
47113.3737,92835.06562,2004.325038,660.1639115,2.295334597,2.552118271,37.86794676,FALSE,[''],APPROVED,0
60803.21761,72134.19627,2326.895668,777.8794078,2.320811541,1.834072426,23.82376657,FALSE,[''],APPROVED,0
19756.45634,41026.81312,1492.176761,773.7679045,2.3353908,0.476412631,24.1509815,TRUE,[''],APPROVED,0
20849.20266,41570.91909,1113.47412,794.9868541,2.947020908,0.894519994,30.31406718,FALSE,[''],APPROVED,0
49506.15127,130507.7712,5238.270938,770.6730977,2.997443891,4.509355302,33.36610894,FALSE,['MAX_LEVERAGE'],DECLINED,0
66245.59413,25806.06286,287.8627643,704.1709886,0.78878613,2.133937919,24.39932323,FALSE,['MIN_FCF'],DECLINED,0
10306.25323,93184.8914,189.5983063,-6.9199225,-0.726475145,-0.089779838,32.17486679,FALSE,['FROZEN_BUREAU'],DECLINED,0
15402.57224,-8036.961317,221.0668315,7.107885045,0.864315541,0.136151419,20.16817751,TRUE,"['MIN_CREDIT_HISTORY', 'MIN_FICO', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
26900.80661,30429.00486,2006.267901,616.6099451,1.593052341,1.086793375,23.99913544,TRUE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FICO']",DECLINED,0
88012.55309,41587.57989,1080.301843,614.0938163,0.563427794,5.774471902,52.44464703,TRUE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FICO', 'PRIOR_STUDENT_LOAN_DEFAULT', 'MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
51832.56818,162436.5776,678.8642526,1.641906252,-0.810482697,0.076553388,,TRUE,['FROZEN_BUREAU'],DECLINED,0
84192.02631,51848.74234,1031.507408,735.0634845,1.955442708,2.039278942,22.11744985,TRUE,['MIN_FCF'],DECLINED,0
73227.62724,105880.9629,5664.664312,791.4485688,3.170906406,1.073597761,35.89429727,FALSE,[''],APPROVED,0
12724.4641,111395.4211,6226.649665,762.3921423,5.301972401,2.053349834,27.4660724,FALSE,[''],APPROVED,0
186243.6242,170098.2414,6512.950449,845.6683855,2.183065935,1.096078205,31.11625025,FALSE,[''],APPROVED,0
44092.45496,70221.51876,2863.596372,749.7973799,2.034615838,3.93460185,28.8976906,TRUE,[''],APPROVED,0
16407.58627,67707.76796,1997.065218,822.467592,0.86288772,4.619141946,32.84877744,TRUE,['MAX_LEVERAGE'],DECLINED,0
13395.22208,38327.53502,3027.955035,758.7232504,3.511645218,1.300803571,28.15772225,FALSE,[''],APPROVED,0
75149.56782,55598.91773,1841.860227,745.6498801,1.211546221,1.63958356,23.52014504,FALSE,[''],APPROVED,0
32414.07652,49807.06429,2388.836313,749.9514775,3.008892357,3.657998625,26.16999295,TRUE,[''],APPROVED,0
194866.034,132844.432,4981.591496,798.146746,2.775132577,1.217735162,31.27706408,FALSE,[''],APPROVED,1
15999.56556,85487.54913,4200.663957,721.8537777,2.605174246,0.525483152,26.42169938,TRUE,[''],APPROVED,0
113087.971,65239.40604,1240.715328,614.3490444,1.37816984,2.086663589,34.30045374,TRUE,"['MIN_FICO', 'MIN_CB_RATIO']",DECLINED,0
86144.0371,44389.12645,858.9226772,756.4759452,1.096428765,2.682022196,25.91559519,TRUE,['MIN_FCF'],DECLINED,0
87323.55557,74172.00166,1324.048949,806.8397384,2.393614872,4.509989187,64.35443925,TRUE,[''],APPROVED,0
22839.55655,60777.50068,3024.375822,797.6625102,1.486009083,2.372085974,33.30129178,TRUE,[''],APPROVED,0
56514.82944,35977.83464,1144.057983,725.4477531,1.422686537,1.763650401,26.03591593,FALSE,['MIN_FCF'],DECLINED,0
40123.42976,58986.34588,2959.317836,759.3927245,2.724542827,0.743433652,26.83461814,FALSE,[''],APPROVED,0
20808.57375,46478.42971,2371.432291,800.7751408,3.383046429,0.429257151,32.28122831,FALSE,[''],APPROVED,0
18143.58186,25892.74418,-323.7136869,722.632681,1.391830482,1.853982657,23.36460247,TRUE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
123573.9827,71111.8911,3243.674039,751.1418898,4.144916802,0.461074762,29.10900632,FALSE,[''],APPROVED,0
165932.5398,139821.2957,5574.00111,817.4975157,2.524446429,1.447344965,33.14175943,FALSE,[''],APPROVED,0
34924.56943,24291.17512,56.15711567,671.8233144,2.153257403,1.166073383,27.19244071,TRUE,"['DELINQUENCIES_EXCEED_MAX', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
41433.82978,77542.08149,3123.015496,744.8527368,2.181478903,1.012180635,31.35629901,TRUE,[''],APPROVED,0
100690.1865,47591.12838,935.4597417,789.2949343,2.26460622,0.307227273,26.26026481,TRUE,[''],APPROVED,0
44713.04695,19726.75053,535.9654009,750.7141959,0.907763387,2.180097918,35.87979586,FALSE,"['CHARGEOFFS_EXCEED_MAX', 'MIN_FCF']",DECLINED,0
86270.65134,84398.56225,1347.121596,678.3928059,1.499100274,5.467995536,32.46372242,TRUE,"['MAX_LEVERAGE', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
44175.08304,70792.32232,2692.252,747.4533177,1.847779526,1.299537785,23.24761064,TRUE,[''],APPROVED,0
25303.19717,27795.50116,438.0809414,697.2625817,1.052194023,1.559907011,24.25480991,TRUE,['MIN_FCF'],DECLINED,0
58039.99572,45951.26394,673.5303033,714.8511611,1.08849881,4.02853107,33.62061985,FALSE,['MIN_FCF'],DECLINED,0
161758.5189,115725.6433,3794.311323,706.953286,1.909414847,4.088622715,28.37430481,FALSE,[''],APPROVED,0
18195.3922,51518.33132,2430.137658,757.111783,2.219789441,1.052698592,24.29525416,TRUE,[''],APPROVED,0
125842.4318,99939.86858,1462.59801,682.7672083,1.576527244,2.174906012,22.18762206,TRUE,['MIN_CB_RATIO'],DECLINED,0
197321.0259,52644.70979,747.1712869,712.0537629,1.670469836,3.315709159,22.14691597,TRUE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
13307.65072,85362.96479,2257.615131,778.431828,2.991605617,1.901671589,29.45199931,TRUE,[''],APPROVED,0
29574.40268,58668.88178,1776.366188,728.3545609,2.582580483,0.598316717,26.46737297,FALSE,[''],APPROVED,0
48199.79792,85679.9457,3532.250829,820.7048644,3.061239567,2.565391764,30.774694,FALSE,[''],APPROVED,0
157743.9841,247167.903,9017.984668,801.9423379,3.019632196,2.261001963,34.95514808,FALSE,[''],APPROVED,0
30761.89668,80283.41227,3130.693868,761.9357531,4.030214354,0.535382018,27.37723962,TRUE,[''],APPROVED,0
150401.4355,49108.70137,1706.496308,722.5670458,1.673447125,3.175966619,23.89993759,TRUE,"['MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
52022.79981,44045.09473,653.4935487,572.4083282,1.631728131,1.579365793,25.69491515,TRUE,"['CHARGEOFFS_EXCEED_MAX', 'DELINQUENCIES_EXCEED_MAX', 'MIN_FICO', 'MIN_FCF', 'MIN_CB_RATIO']",DECLINED,0
9537.670783,66654.60793,1305.956832,697.2005426,1.722161266,2.976294635,51.8784655,TRUE,['MIN_FCF'],DECLINED,0
23487.25964,83468.59249,1697.807434,683.8305926,1.152513097,4.118572407,40.7546894,FALSE,['RECENT_BANKRUPTCY'],DECLINED,0
33161.69255,79933.91486,3691.802603,807.2656453,1.816437041,0.649843449,30.11995461,FALSE,[''],APPROVED,0
20401.33086,31814.35124,206.8438638,1.908947683,1.041523718,0.086822658,,TRUE,"['MIN_CREDIT_HISTORY', 'MIN_FICO', 'MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
45868.17405,151986.4524,6061.012871,757.3887281,3.980340291,0.458155832,33.44156428,FALSE,[''],APPROVED,0
64688.42334,32339.26352,1719.794955,805.8742551,2.16346065,1.351873262,29.91481642,TRUE,['MIN_FCF'],DECLINED,0
97719.43617,50815.86369,-554.3890385,802.5180178,1.104515754,3.97548769,67.51302871,FALSE,"['MIN_FCF', 'MIN_CB_RATIO', 'MIN_COVERAGE']",DECLINED,0
24856.23524,22973.88083,1402.048601,776.1873814,1.549103778,0.771043634,29.33914451,FALSE,['MIN_FCF'],DECLINED,0
19619.27927,39066.94806,1192.996867,725.4630899,2.337124256,1.068648084,38.19886209,TRUE,['MIN_FCF'],DECLINED,0
109232.8002,110734.3282,5517.002124,786.7804932,4.637550721,0.750063457,34.80285947,TRUE,[''],APPROVED,0
102844.5334,42628.64456,693.1610515,768.3899,0.669258851,2.050907064,26.3808808,TRUE,['MIN_FCF'],DECLINED,0
34634.77005,36750.64545,1668.261279,791.0655678,3.224680875,0.710846214,31.43104208,FALSE,[''],APPROVED,0
28790.94619,56745.57727,2867.629312,797.5316757,4.838466302,0.468677559,30.31265524,FALSE,[''],APPROVED,1
32955.44648,31103.28177,880.5659375,689.4976489,2.049658642,0.067082811,18.75296781,TRUE,['MIN_CREDIT_HISTORY'],DECLINED,0
43403.98731,63073.52708,2121.702198,763.228344,1.847172113,1.071315433,26.13442119,TRUE,[''],APPROVED,0
